,0
0,1712322.204004809
1,1714071.2217866909
2,1714796.1613830635
3,1715038.6556354996
4,1712522.0645665936
5,1713391.7479894813
6,1709318.3329483487
7,1709122.5486831681
8,1710343.7548924647
9,1716832.7291715688
10,1719702.6294464623
11,1718159.9378553063
12,1716829.607593874
13,1711580.5115140346
14,1712397.1167979408
15,1712400.1945909304
16,1712837.5279123357
17,1718813.6226517267
18,1716533.1783226917
19,1716009.6952999588
20,1716871.7709907212
21,1722270.351929183
22,1724437.3956392042
23,1725795.3308853966
24,1726724.3501279836
25,1728918.0126691782
26,1727894.4308295094
27,1728555.0732503165
28,1728570.0076417346
29,1731493.2443800706
30,1729418.2200403307
31,1727010.2544616319
32,1728307.4696921103
33,1730495.580408483
34,1725554.258528756
35,1734378.3076548208
36,1728353.721159449
37,1729011.8463010998
38,1726627.369912679
39,1723258.5535505437
40,1721768.0870103703
41,1719963.805262737
42,1722581.097894509
43,1723889.2539418144
44,1721509.0596454742
45,1728438.5495490509
46,1727441.8409176997
47,1727813.6856543582
48,1726255.8702714695
49,1716352.793736633
50,1717523.075175734
51,1718620.0239073467
52,1718949.379366924
53,1716827.190962283
54,1720911.6491621123
55,1723034.4626708063
56,1724917.486579079
57,1725202.2285000568
58,1722180.2747267142
59,1722703.3562950625
60,1718734.2043574557
61,1722938.955527369
62,1721897.8409661748
