,0
0,-11913.276732261758
1,730.1029118502047
2,3708.3718121098354
3,2149.4656583345495
4,-9435.190343171824
5,4843.125915979734
6,8628.58932487783
7,-9727.052018503426
8,-12334.135855558561
9,-414.10063780401833
10,14988.134568240494
11,-12003.744097111048
12,9978.651365731377
13,135.2714830446057
14,-5288.229204947129
15,-2785.303848557407
16,6474.124831481837
17,-2402.946927657351
18,-1263.6324305650778
19,-14014.417304265779
20,3394.024313258473
21,-4931.760298723821
22,-1307.196082298644
23,2707.7593785380013
24,855.1645088810474
25,-1307.5422871080227
26,-211.14981550117955
27,190.52333952998742
28,-994.255969589809
29,11235.698969037738
30,17013.649451650446
31,5727.5775114011485
32,2791.3233166926075
33,10704.013668422354
34,3714.8282491473947
35,-3972.493147094734
36,-3059.4489124442916
37,770.3000487708487
38,208.86359119345434
39,7278.353346502408
40,-5960.268913601758
41,5341.253859639633
42,-7323.617988634855
43,-2319.2466917710844
44,1406.8405632264912
45,11687.957659465726
46,-7092.595161477337
47,7553.202169331955
48,18561.15602977574
49,3442.632131729042
50,11042.66228985088
51,-1085.4932459113188
52,8038.274749532808
53,3593.432438122807
54,-3808.3182073929347
55,5616.604619078338
56,862.3471238513011
57,-10460.328297992237
58,6438.040411063004
59,-4473.720618468709
60,-6605.408265683567
61,4323.932972269366
